ts,open,high,low,close,volume,symbol,tf
2026-01-07 00:31:27.451879,137.04026224784522,137.3486655891833,135.73458617526458,137.04075594252552,1771,SYN,1h
2026-01-07 01:31:27.451879,135.01733247313206,136.4345326822617,134.4803555208335,135.17391316103777,1127,SYN,1h
2026-01-07 02:31:27.451879,134.58304783658187,136.28703397400344,133.40662852813352,134.38101963986557,778,SYN,1h
2026-01-07 03:31:27.451879,133.1249494420299,135.35027405627403,132.32169329435578,133.00825301649786,1376,SYN,1h
2026-01-07 04:31:27.451879,135.3021920383386,137.3967982449343,134.46396509743707,135.33209558303176,1080,SYN,1h
2026-01-07 05:31:27.451879,136.61010917760905,138.331207549186,136.01640240267167,136.60643639895443,1362,SYN,1h
2026-01-07 06:31:27.451879,136.70599036273794,137.43177508728374,135.58352931776705,136.6775091196043,753,SYN,1h
2026-01-07 07:31:27.451879,138.49890981802332,142.33259335841947,137.7354438076196,138.78226641047254,680,SYN,1h
2026-01-07 08:31:27.451879,138.93855830120316,139.75706056444596,137.3206417602224,138.9729092611556,1180,SYN,1h
2026-01-07 09:31:27.451879,137.76532339591708,138.1137625060587,136.88287827700032,137.8593412951197,1324,SYN,1h
2026-01-07 10:31:27.451879,139.9015570250648,142.20142465211285,139.5496512336269,140.04182571992808,1199,SYN,1h
2026-01-07 11:31:27.451879,140.84094871557858,143.70674497948107,139.37291673496628,140.8805502795241,1065,SYN,1h
2026-01-07 12:31:27.451879,139.7545846223621,142.37967635698132,139.4668023551254,139.5038005197235,1849,SYN,1h
2026-01-07 13:31:27.451879,139.41125660213504,141.00549278511002,138.0933279458001,139.3219731102497,1880,SYN,1h
2026-01-07 14:31:27.451879,138.10670893366182,139.60074499798384,137.96030254263746,138.1856376665867,1179,SYN,1h
2026-01-07 15:31:27.451879,136.43579450497592,137.16567465227567,135.34198617236885,136.35771842330175,890,SYN,1h
