ts,symbol,side,qty,price
2026-01-07T20:51:57.867415,SYN,SELL,7.006134148579833,119.78753677152108
2026-01-07T20:51:57.870683,SYN,BUY,7.076667523215913,115.2160336225439
2026-01-07T20:51:57.871098,SYN,SELL,7.076667523215913,119.0645468238634
2026-01-07T20:51:57.874305,SYN,BUY,7.129516823770113,114.63974486709697
2026-01-07T20:51:57.874656,SYN,SELL,7.129516823770113,118.37794466627182
2026-01-07T20:51:57.877963,SYN,BUY,7.08917897571892,115.56522419633866
2026-01-07T20:51:57.878297,SYN,SELL,7.08917897571892,119.18823522576446
2026-01-07T20:51:57.881531,SYN,BUY,7.057992889171615,116.33993909653243
2026-01-07T20:51:57.881892,SYN,SELL,7.057992889171615,120.07194574713905
2026-01-07T20:51:57.885233,SYN,BUY,7.071670857037695,116.38542615830224
2026-01-07T20:51:57.885720,SYN,SELL,7.071670857037695,120.23112237166777
2026-01-07T20:51:57.888896,SYN,BUY,7.076108906965947,116.59180938906152
2026-01-07T20:51:57.889196,SYN,SELL,7.076108906965947,120.5673861839985
2026-01-07T20:51:57.892396,SYN,BUY,7.000028447829908,118.15141709462355
2026-01-07T20:51:57.892740,SYN,SELL,7.000028447829908,122.06047175633792
2026-01-07T20:51:57.896081,SYN,BUY,7.054363501214428,117.52335796584447
2026-01-07T20:51:57.896410,SYN,SELL,7.054363501214428,121.32034480501203
2026-01-07T20:51:57.899607,SYN,BUY,7.02825116650345,118.23683919431818
2026-01-07T20:51:57.899929,SYN,SELL,7.02825116650345,122.20355588978347
2026-01-07T20:51:57.903357,SYN,BUY,7.055431771850717,118.06871509651377
2026-01-07T20:51:57.903701,SYN,SELL,7.055431771850717,121.97462364579627
2026-01-07T20:51:57.906899,SYN,BUY,7.083568720362685,117.88254292591468
2026-01-07T20:51:57.907158,SYN,SELL,7.083568720362685,121.60905219050586
2026-01-07T20:51:57.910453,SYN,BUY,7.018494823654511,119.24853854587403
2026-01-07T20:51:57.910750,SYN,SELL,7.018494823654511,123.03320585930821
2026-01-07T20:51:57.914043,SYN,BUY,6.97292693354027,120.30438460208849
2026-01-07T20:51:57.914314,SYN,SELL,6.97292693354027,124.32464150647074
2026-01-07T20:51:57.917607,SYN,BUY,6.92934301623018,121.355254994119
2026-01-07T20:51:57.918008,SYN,SELL,6.92934301623018,125.33064423375808
2026-01-07T20:51:57.921277,SYN,BUY,6.852272969173214,123.01233528243176
2026-01-07T20:51:57.921659,SYN,SELL,6.852272969173214,126.94805182030305
2026-01-07T20:51:57.924899,SYN,BUY,6.862634451628108,123.11197999969272
2026-01-07T20:51:57.925262,SYN,SELL,6.862634451628108,127.14476085963189
2026-01-07T20:51:57.928600,SYN,BUY,6.8283084426787095,124.02541299332051
2026-01-07T20:51:57.929830,SYN,SELL,6.8283084426787095,128.32983888887208
2026-01-07T20:51:57.933209,SYN,BUY,6.862736325386416,123.71501861487049
2026-01-07T20:51:57.933648,SYN,SELL,6.862736325386416,127.88430448154381
2026-01-07T20:51:57.936945,SYN,BUY,6.853231078744417,124.19029008936363
2026-01-07T20:51:57.937356,SYN,SELL,6.853231078744417,128.22831882300767
2026-01-07T20:51:57.940543,SYN,BUY,6.8742429180403155,124.10317922666685
2026-01-07T20:51:57.940891,SYN,SELL,6.8742429180403155,128.05195554178445
2026-01-07T20:51:57.944397,SYN,BUY,6.879323491710602,124.29801621048043
2026-01-07T20:51:57.944800,SYN,SELL,6.879323491710602,127.99353748035628
2026-01-07T20:51:57.948197,SYN,BUY,6.849266181850942,125.1123633961621
2026-01-07T20:51:57.948545,SYN,SELL,6.849266181850942,128.74502835513348
2026-01-07T20:51:57.951901,SYN,BUY,6.916099572828858,124.16373557961016
2026-01-07T20:51:57.952227,SYN,SELL,6.916099572828858,127.70416766385172
2026-01-07T20:51:57.955799,SYN,BUY,6.7843387646877495,126.8362200252414
2026-01-07T20:51:57.956898,SYN,SELL,6.7843387646877495,130.58169381143193
2026-01-07T20:51:57.960242,SYN,BUY,6.863780599085098,125.63632733776545
2026-01-07T20:51:57.960557,SYN,SELL,6.863780599085098,129.30789325051626
2026-01-07T20:51:57.963936,SYN,BUY,6.958617778505513,124.18624715410822
2026-01-07T20:51:57.964240,SYN,SELL,6.958617778505513,128.01647913468236
2026-01-07T20:51:57.967574,SYN,BUY,6.890253567769081,125.6989733340841
2026-01-07T20:51:57.967894,SYN,SELL,6.890253567769081,129.6296349056467
2026-01-07T20:51:57.971186,SYN,BUY,6.847570110837894,126.7695045966649
2026-01-07T20:51:57.972228,SYN,SELL,6.847570110837894,130.69069215756974
2026-01-07T20:51:57.975536,SYN,BUY,6.816302413221746,127.63675989958953
2026-01-07T20:51:57.976584,SYN,SELL,6.816302413221746,131.61206828941744
2026-01-07T20:51:57.979929,SYN,BUY,6.785001254698215,128.5153418045288
2026-01-07T20:51:57.980982,SYN,SELL,6.785001254698215,132.43212818341934
2026-01-07T20:51:57.984281,SYN,BUY,6.7967480410207255,128.57671202762728
2026-01-07T20:51:57.985328,SYN,SELL,6.7967480410207255,132.6153358972915
2026-01-07T20:51:57.988620,SYN,BUY,6.869759193839379,127.50019788546324
2026-01-07T20:51:57.989611,SYN,SELL,6.869759193839379,131.50644862973434
2026-01-07T20:51:57.992873,SYN,BUY,6.876087200996969,127.6733489658977
2026-01-07T20:51:57.993862,SYN,SELL,6.876087200996969,131.5967236232544
2026-01-07T20:51:57.997173,SYN,BUY,6.934206388988094,126.88539794027496
2026-01-07T20:51:57.998095,SYN,SELL,6.934206388988094,130.8421438155483
2026-01-07T20:51:58.001411,SYN,BUY,6.878693029429788,128.19881373318037
2026-01-07T20:51:58.002419,SYN,SELL,6.878693029429788,132.07720663821956
2026-01-07T20:51:58.005928,SYN,BUY,6.899783653799723,128.08720720282747
2026-01-07T20:51:58.006855,SYN,SELL,6.899783653799723,131.80723245767263
2026-01-07T20:51:58.010230,SYN,BUY,6.967624863191377,127.10670322223999
2026-01-07T20:51:58.011133,SYN,SELL,6.967624863191377,130.90025126123587
2026-01-07T20:51:58.014507,SYN,BUY,7.000990447577468,126.77446429622516
2026-01-07T20:51:58.015382,SYN,SELL,7.000990447577468,130.36266781952915
2026-01-07T20:51:58.018748,SYN,BUY,6.9822980745600525,127.37402061387145
2026-01-07T20:51:58.019713,SYN,SELL,6.9822980745600525,130.85240230569684
2026-01-07T20:51:58.022984,SYN,BUY,7.0314872377336,126.73240639814578
2026-01-07T20:51:58.023814,SYN,SELL,7.0314872377336,130.08308863713705
2026-01-07T20:51:58.027165,SYN,BUY,7.099005904698573,125.76642614878695
2026-01-07T20:51:58.027976,SYN,SELL,7.099005904698573,129.03062167879062
2026-01-07T20:51:58.031286,SYN,BUY,7.090751661167613,126.14836270135127
2026-01-07T20:51:58.032081,SYN,SELL,7.090751661167613,129.52098245154036
2026-01-07T20:51:58.035454,SYN,BUY,7.082830506300662,126.53307303759138
2026-01-07T20:51:58.036528,SYN,SELL,7.082830506300662,129.83339265257868
2026-01-07T20:51:58.040059,SYN,BUY,7.128005933919951,125.9675421030625
2026-01-07T20:51:58.040802,SYN,SELL,7.128005933919951,129.2543943358705
2026-01-07T20:51:58.044133,SYN,BUY,7.170888707734725,125.44976725237301
2026-01-07T20:51:58.044898,SYN,SELL,7.170888707734725,128.69199178067956
2026-01-07T20:51:58.048188,SYN,BUY,7.163323225685721,125.81614321904885
2026-01-07T20:51:58.048903,SYN,SELL,7.163323225685721,129.2686097170572
2026-01-07T20:51:58.052248,SYN,BUY,7.278553491161284,124.06970903594939
2026-01-07T20:51:58.052781,SYN,SELL,7.278553491161284,127.94465767249585
2026-01-07T20:51:58.056134,SYN,BUY,7.3946891312985255,122.3979146517156
2026-01-07T20:51:58.056641,SYN,SELL,7.3946891312985255,126.37878646942255
2026-01-07T20:51:58.060396,SYN,BUY,7.461291830010569,121.59199265575789
2026-01-07T20:51:58.060696,SYN,SELL,7.461291830010569,125.6860062376979
2026-01-07T20:51:58.064229,SYN,BUY,7.491059308114657,121.40541320631795
2026-01-07T20:51:58.064533,SYN,SELL,7.491059308114657,125.31146340614433
2026-01-07T20:51:58.067979,SYN,BUY,7.480817602716984,121.85571506894568
2026-01-07T20:51:58.068225,SYN,SELL,7.480817602716984,125.78951588132917
2026-01-07T20:51:58.071576,SYN,BUY,7.384974256827324,123.7266343659651
2026-01-07T20:51:58.072048,SYN,SELL,7.384974256827324,128.0005424081934
2026-01-07T20:51:58.075504,SYN,BUY,7.336221794311784,124.86202373268836
2026-01-07T20:51:58.076095,SYN,SELL,7.336221794311784,129.1298724678927
2026-01-07T20:51:58.079589,SYN,BUY,7.3618261651388,124.73723846168734
2026-01-07T20:51:58.080169,SYN,SELL,7.3618261651388,128.99022050635898
2026-01-07T20:51:58.083504,SYN,BUY,7.377066615260529,124.78836051216642
2026-01-07T20:51:58.084049,SYN,SELL,7.377066615260529,129.00946755034195
2026-01-07T20:51:58.087422,SYN,BUY,7.465584624827517,123.61219357068916
2026-01-07T20:51:58.087815,SYN,SELL,7.465584624827517,128.09945708074835
2026-01-07T20:51:58.091183,SYN,BUY,7.48223609031549,123.66347639333263
2026-01-07T20:51:58.091557,SYN,SELL,7.48223609031549,128.1634990219123
2026-01-07T20:51:58.095008,SYN,BUY,7.519278671281186,123.38070917137031
2026-01-07T20:51:58.095569,SYN,SELL,7.519278671281186,127.66377386119741
2026-01-07T20:51:58.099005,SYN,BUY,7.509541468176205,123.8529100452459
2026-01-07T20:51:58.103225,SYN,SELL,7.509541468176205,128.14955724082938
2026-01-07T20:51:58.106630,SYN,BUY,7.586714920002117,122.90267219488877
2026-01-07T20:51:58.106889,SYN,SELL,7.586714920002117,127.06579653856674
2026-01-07T20:51:58.110977,SYN,BUY,7.561602453747962,123.6147045421591
2026-01-07T20:51:58.111596,SYN,SELL,7.561602453747962,127.57617393370974
2026-01-07T20:51:58.115276,SYN,BUY,7.460376378566853,125.58356404359522
2026-01-07T20:51:58.115752,SYN,SELL,7.460376378566853,129.63608673759836
2026-01-07T20:51:58.119202,SYN,BUY,7.481511532038455,125.52232931133014
2026-01-07T20:51:58.119637,SYN,SELL,7.481511532038455,129.44634757751717
2026-01-07T20:51:58.123061,SYN,BUY,7.464020644049162,126.10188061961223
2026-01-07T20:51:58.123453,SYN,SELL,7.464020644049162,130.2258654424101
2026-01-07T20:51:58.127012,SYN,BUY,7.426053120507488,127.04782630051496
2026-01-07T20:51:58.127643,SYN,SELL,7.426053120507488,131.3207465647993
2026-01-07T20:51:58.131330,SYN,BUY,7.469706654783066,126.61431310809162
2026-01-07T20:51:58.131769,SYN,SELL,7.469706654783066,130.93566331276838
2026-01-07T20:51:58.135300,SYN,BUY,7.467044153405051,126.97401485252763
2026-01-07T20:51:58.135700,SYN,SELL,7.467044153405051,131.16958632616272
2026-01-07T20:51:58.139147,SYN,BUY,7.479550166834293,127.0661883382781
2026-01-07T20:51:58.139508,SYN,SELL,7.479550166834293,131.32647797820087
2026-01-07T20:51:58.143089,SYN,BUY,7.485984329236429,127.26654134662462
2026-01-07T20:51:58.143491,SYN,SELL,7.485984329236429,131.4919146564649
2026-01-07T20:51:58.147010,SYN,BUY,7.557943082345707,126.35911845524872
2026-01-07T20:51:58.147292,SYN,SELL,7.557943082345707,130.50814241811503
2026-01-07T20:51:58.150771,SYN,BUY,7.569582342804488,126.46590476644732
2026-01-07T20:51:58.151029,SYN,SELL,7.569582342804488,130.54021928161598
2026-01-07T20:51:58.154418,SYN,BUY,7.545193452640096,127.17158235405222
2026-01-07T20:51:58.154648,SYN,SELL,7.545193452640096,131.3565122148634
2026-01-07T20:51:58.158051,SYN,BUY,7.4506503722426825,129.09332759172727
2026-01-07T20:51:58.158268,SYN,SELL,7.4506503722426825,133.4953464101461
2026-01-07T20:51:58.161916,SYN,BUY,7.393774225257028,130.40913821829236
2026-01-07T20:51:58.162145,SYN,SELL,7.393774225257028,134.97428473957308
2026-01-07T20:51:58.165521,SYN,BUY,7.252119521664514,133.29533038833162
2026-01-07T20:51:58.165851,SYN,SELL,7.252119521664514,138.2139640889252
2026-01-07T20:51:58.169560,SYN,BUY,7.323438126323999,132.35246911738616
2026-01-07T20:51:58.169852,SYN,SELL,7.323438126323999,137.3093828306806
2026-01-07T20:51:58.173261,SYN,BUY,7.275617508347748,133.58641850017693
2026-01-07T20:51:58.174257,SYN,SELL,7.275617508347748,138.4822435944049
2026-01-07T20:51:58.177782,SYN,BUY,7.277351360201766,133.9114903703493
2026-01-07T20:51:58.178819,SYN,SELL,7.277351360201766,138.69288121140372
2026-01-07T20:51:58.182202,SYN,BUY,7.135743808976488,136.92423500861693
2026-01-07T20:51:58.183203,SYN,SELL,7.135743808976488,141.8998319420128
2026-01-07T20:51:58.186731,SYN,BUY,7.208588218126457,135.89963330581176
2026-01-07T20:51:58.187718,SYN,SELL,7.208588218126457,141.02152771063302
2026-01-07T20:51:58.191131,SYN,BUY,7.285218051479746,134.83999418148278
2026-01-07T20:51:58.192097,SYN,SELL,7.285218051479746,139.9242937649944
2026-01-07T20:51:58.195643,SYN,BUY,7.344881433861703,134.1126771697507
2026-01-07T20:51:58.196579,SYN,SELL,7.344881433861703,139.23793080972447
2026-01-07T20:51:58.200039,SYN,BUY,7.52058907192196,131.3447313598868
2026-01-07T20:51:58.201179,SYN,SELL,7.52058907192196,136.73284594858288
2026-01-07T20:51:58.204661,SYN,BUY,7.578449076814384,130.73298667786503
2026-01-07T20:51:58.205081,SYN,SELL,7.578449076814384,135.9510202709116
2026-01-07T20:51:58.208463,SYN,BUY,7.654067717334849,129.81898966857543
2026-01-07T20:51:58.208700,SYN,SELL,7.654067717334849,134.7982671756396
2026-01-07T20:51:58.212214,SYN,BUY,7.659385973773675,130.09212075650427
2026-01-07T20:51:58.212451,SYN,SELL,7.659385973773675,134.81377589774772
2026-01-07T20:51:58.216180,SYN,BUY,7.6489207354306545,130.61477362565878
2026-01-07T20:51:58.216550,SYN,SELL,7.6489207354306545,135.3829250564946
2026-01-07T20:51:58.220244,SYN,BUY,7.523608725664223,133.14369878430665
2026-01-07T20:51:58.221040,SYN,SELL,7.523608725664223,138.21704009409444
2026-01-07T20:51:58.224464,SYN,BUY,7.46906559747746,134.4890144558659
2026-01-07T20:51:58.225328,SYN,SELL,7.46906559747746,139.39245669121658
2026-01-07T20:51:58.228899,SYN,BUY,7.527830885020691,133.79383582367922
2026-01-07T20:51:58.229661,SYN,SELL,7.527830885020691,138.4847448969815
2026-01-07T20:51:58.233075,SYN,BUY,7.61086182386558,132.67208867477373
2026-01-07T20:51:58.233456,SYN,SELL,7.61086182386558,137.28302611419423
2026-01-07T20:51:58.237129,SYN,BUY,7.588238461416298,133.4043313674079
2026-01-07T20:51:58.237864,SYN,SELL,7.588238461416298,137.90924224593672
2026-01-07T20:51:58.241332,SYN,BUY,7.7039661303119145,131.72312568391197
2026-01-07T20:51:58.241663,SYN,SELL,7.7039661303119145,136.35894095279568
2026-01-07T20:51:58.245359,SYN,BUY,7.580334063749382,134.2146142913177
2026-01-07T20:51:58.246062,SYN,SELL,7.580334063749382,138.88912921530945
2026-01-07T20:51:58.249526,SYN,BUY,7.506517809610872,135.87812406871558
2026-01-07T20:51:58.250260,SYN,SELL,7.506517809610872,140.51574942761863
2026-01-07T20:51:58.253830,SYN,BUY,7.556078088895996,135.3221438684898
2026-01-07T20:51:58.254516,SYN,SELL,7.556078088895996,139.7701696598136
2026-01-07T20:51:58.257982,SYN,BUY,7.701444880557122,133.08508678269376
2026-01-07T20:51:58.258641,SYN,SELL,7.701444880557122,137.57638504319988
2026-01-07T20:51:58.262204,SYN,BUY,7.612716311570485,134.96674005884833
2026-01-07T20:51:58.262833,SYN,SELL,7.612716311570485,139.62092504667368
2026-01-07T20:51:58.266233,SYN,BUY,7.635988904042811,134.89312940767775
2026-01-07T20:51:58.266853,SYN,SELL,7.635988904042811,139.54438808559846
2026-01-07T20:51:58.270503,SYN,BUY,7.557076634829996,136.64379444486204
2026-01-07T20:51:58.271169,SYN,SELL,7.557076634829996,141.32938635569707
2026-01-07T20:51:58.274701,SYN,BUY,7.6939941384960635,134.54709426887396
2026-01-07T20:51:58.275339,SYN,SELL,7.6939941384960635,139.32339832509524
2026-01-07T20:51:58.278944,SYN,BUY,7.755724039085738,133.8213808482776
2026-01-07T20:51:58.279482,SYN,SELL,7.755724039085738,138.4149633219156
2026-01-07T20:51:58.282946,SYN,BUY,7.770029774548596,133.908690868157
2026-01-07T20:51:58.283479,SYN,SELL,7.770029774548596,138.61530767093674
2026-01-07T20:51:58.287219,SYN,BUY,7.78159453497264,134.05194718075037
2026-01-07T20:51:58.287765,SYN,SELL,7.78159453497264,138.62093445994378
2026-01-07T20:51:58.291267,SYN,BUY,7.831440634316889,133.52905682095266
2026-01-07T20:51:58.291744,SYN,SELL,7.831440634316889,137.9729001503184
2026-01-07T20:51:58.295353,SYN,BUY,7.797147942815689,134.4408598951188
2026-01-07T20:51:58.295814,SYN,SELL,7.797147942815689,138.83217241860015
2026-01-07T20:51:58.299278,SYN,BUY,7.895208515926215,133.08620632537793
2026-01-07T20:51:58.299747,SYN,SELL,7.895208515926215,137.72401988160667
2026-01-07T20:51:58.303434,SYN,BUY,7.921766998790082,132.97657059397272
2026-01-07T20:51:58.303903,SYN,SELL,7.921766998790082,137.77247217452518
2026-01-07T20:51:58.307629,SYN,BUY,7.928295624947584,133.21632154195396
2026-01-07T20:51:58.308064,SYN,SELL,7.928295624947584,137.94826063188876
2026-01-07T20:51:58.311700,SYN,BUY,7.903411581873395,133.98156782619552
2026-01-07T20:51:58.312093,SYN,SELL,7.903411581873395,138.52240935343553
2026-01-07T20:51:58.315558,SYN,BUY,7.86223203776886,135.0153895374392
2026-01-07T20:51:58.315952,SYN,SELL,7.86223203776886,139.8110434650079
2026-01-07T20:51:58.319588,SYN,BUY,7.967400781673901,133.57795886996476
2026-01-07T20:51:58.319980,SYN,SELL,7.967400781673901,138.6533693940536
2026-01-07T20:51:58.323808,SYN,BUY,8.109032900671698,131.60886724928324
2026-01-07T20:51:58.324216,SYN,SELL,8.109032900671698,136.71503947584512
2026-01-07T20:51:58.327953,SYN,BUY,8.024664963929178,133.36936856204008
2026-01-07T20:51:58.328300,SYN,SELL,8.024664963929178,138.76298802137393
2026-01-07T20:51:58.331856,SYN,BUY,8.016938910373424,133.89259528259765
2026-01-07T20:51:58.332209,SYN,SELL,8.016938910373424,139.35803086866954
2026-01-07T20:51:58.335883,SYN,BUY,8.096613047252264,132.9707627906308
2026-01-07T20:51:58.336189,SYN,SELL,8.096613047252264,138.31622954509493
2026-01-07T20:51:58.339722,SYN,BUY,7.9916474896804655,135.11312386219944
2026-01-07T20:51:58.340031,SYN,SELL,7.9916474896804655,140.38260460498802
2026-01-07T20:51:58.343590,SYN,BUY,8.000357703651087,135.35048334842602
2026-01-07T20:51:58.343863,SYN,SELL,8.000357703651087,140.40549752767737
2026-01-07T20:51:58.347483,SYN,BUY,7.92395467998865,137.02787807717988
2026-01-07T20:51:58.347762,SYN,SELL,7.92395467998865,142.2487734331729
2026-01-07T20:51:58.351406,SYN,BUY,7.935872635675305,137.20261394641238
2026-01-07T20:51:58.351701,SYN,SELL,7.935872635675305,142.23250799031115
2026-01-07T20:51:58.355246,SYN,BUY,7.791841108959475,140.11233553456478
2026-01-07T20:51:58.355538,SYN,SELL,7.791841108959475,145.29314483121587
2026-01-07T20:51:58.359324,SYN,BUY,7.673553170640321,142.6558519868248
2026-01-07T20:51:58.359648,SYN,SELL,7.673553170640321,148.03540670260514
2026-01-07T20:51:58.363731,SYN,BUY,7.70923723426932,142.3862835708623
2026-01-07T20:51:58.364042,SYN,SELL,7.70923723426932,147.6638171287323
2026-01-07T20:51:58.367825,SYN,BUY,7.6511519243157196,143.85509911032284
2026-01-07T20:51:58.368092,SYN,SELL,7.6511519243157196,149.1259449255712
2026-01-07T20:51:58.371617,SYN,BUY,7.617858379842426,144.869818381699
2026-01-07T20:51:58.372698,SYN,SELL,7.617858379842426,128.78068015903315
2026-01-07T20:51:58.376353,SYN,BUY,7.447469327701509,146.9394743244397
2026-01-07T20:51:58.377466,SYN,SELL,7.447469327701509,128.78068015903315
2026-01-07T20:51:58.381248,SYN,BUY,7.445292557616109,145.60978454842476
2026-01-07T20:51:58.382361,SYN,SELL,7.445292557616109,128.78068015903315
2026-01-07T20:51:58.386115,SYN,BUY,7.325576162759338,146.69610847194886
2026-01-07T20:51:58.387171,SYN,SELL,7.325576162759338,129.81456700326936
2026-01-07T20:51:58.394220,SYN,BUY,7.305615820705017,145.81693798338222
2026-01-07T20:51:58.395353,SYN,SELL,7.305615820705017,129.81456700326936
2026-01-07T20:51:58.398979,SYN,BUY,7.327271718086883,144.1790368145753
2026-01-07T20:51:58.399982,SYN,SELL,7.327271718086883,129.81456700326936
2026-01-07T20:51:58.403737,SYN,BUY,7.4188346384197805,141.32539892435665
2026-01-07T20:51:58.404719,SYN,SELL,7.4188346384197805,129.81456700326936
2026-01-07T20:51:58.408292,SYN,BUY,7.388453485569194,141.02945388020302
2026-01-07T20:51:58.409263,SYN,SELL,7.388453485569194,129.81456700326936
2026-01-07T20:51:58.412999,SYN,BUY,7.287194746453599,142.12601747723986
2026-01-07T20:51:58.413923,SYN,SELL,7.287194746453599,129.81456700326936
2026-01-07T20:51:58.419296,SYN,BUY,7.127964459468942,144.34653333415875
2026-01-07T20:51:58.420193,SYN,SELL,7.127964459468942,129.81456700326936
2026-01-07T20:51:58.423710,SYN,BUY,7.06416395821674,144.5400945010767
2026-01-07T20:51:58.424592,SYN,SELL,7.06416395821674,129.81456700326936
2026-01-07T20:51:58.428271,SYN,BUY,6.893283595583736,146.98082100640534
2026-01-07T20:51:58.429199,SYN,SELL,6.893283595583736,129.81456700326936
2026-01-07T20:51:58.432932,SYN,BUY,6.923816923731818,145.04052504500353
2026-01-07T20:51:58.433818,SYN,SELL,6.923816923731818,129.81456700326936
2026-01-07T20:51:58.437477,SYN,BUY,6.983578543752981,142.65695452646543
2026-01-07T20:51:58.438339,SYN,SELL,6.983578543752981,129.81456700326936
2026-01-07T20:51:58.441934,SYN,BUY,6.9356184260415015,142.66330604362588
2026-01-07T20:51:58.442739,SYN,SELL,6.9356184260415015,129.81456700326936
2026-01-07T20:51:58.446462,SYN,BUY,6.857820078336085,143.29682449408017
2026-01-07T20:51:58.447264,SYN,SELL,6.857820078336085,129.81456700326936
2026-01-07T20:51:58.451039,SYN,BUY,6.807079266673543,143.33595205298144
2026-01-07T20:51:58.451875,SYN,SELL,6.807079266673543,129.81456700326936
2026-01-07T20:51:58.455451,SYN,BUY,6.896883578724311,140.4585658069769
2026-01-07T20:51:58.456208,SYN,SELL,6.896883578724311,129.81456700326936
2026-01-07T20:51:58.459800,SYN,BUY,6.859184691938423,140.41766421711483
2026-01-07T20:51:58.460555,SYN,SELL,6.859184691938423,129.81456700326936
2026-01-07T20:51:58.464259,SYN,BUY,6.905784192413827,138.67020921261152
2026-01-07T20:51:58.464978,SYN,SELL,6.905784192413827,129.81456700326936
2026-01-07T20:51:58.470635,SYN,BUY,6.822425569103372,139.6820476626411
2026-01-07T20:51:58.471353,SYN,SELL,6.822425569103372,129.81456700326936
2026-01-07T20:51:58.474966,SYN,BUY,6.756960426619754,140.2779288280821
2026-01-07T20:51:58.475828,SYN,SELL,6.756960426619754,129.81456700326936
2026-01-07T20:51:58.479586,SYN,BUY,6.778313325241399,139.04365168764514
2026-01-07T20:51:58.480255,SYN,SELL,6.778313325241399,129.81456700326936
2026-01-07T20:51:58.483895,SYN,BUY,6.77482700315793,138.41257855197807
2026-01-07T20:51:58.484537,SYN,SELL,6.77482700315793,129.81456700326936
2026-01-07T20:51:58.488171,SYN,BUY,6.810826101937652,137.02954135109155
2026-01-07T20:51:58.488824,SYN,SELL,6.810826101937652,129.81456700326936
2026-01-07T20:51:58.492499,SYN,BUY,6.783614852339158,137.02587019638577
2026-01-07T20:51:58.493117,SYN,SELL,6.783614852339158,129.81456700326936
2026-01-07T20:51:58.496840,SYN,BUY,6.688446957168193,138.41687779478434
2026-01-07T20:51:58.497444,SYN,SELL,6.688446957168193,129.81456700326936
2026-01-07T20:51:58.501102,SYN,BUY,6.7189848614681065,137.1355167045136
2026-01-07T20:51:58.501749,SYN,SELL,6.7189848614681065,129.98523948048168
2026-01-07T20:51:58.505368,SYN,BUY,6.654683856920358,137.90902480802282
2026-01-07T20:51:58.505670,SYN,SELL,6.654683856920358,130.69294845048933
2026-01-07T20:51:58.509305,SYN,BUY,6.659398716556526,137.26049711243994
2026-01-07T20:51:58.509572,SYN,SELL,6.659398716556526,130.69294845048933
2026-01-07T20:51:58.513308,SYN,BUY,6.683998837119467,136.25455221967465
2026-01-07T20:51:58.513837,SYN,SELL,6.683998837119467,130.48226663317132
2026-01-07T20:51:58.517565,SYN,BUY,6.665405858928566,136.19047121331127
2026-01-07T20:51:58.518089,SYN,SELL,6.665405858928566,130.25930937329122
2026-01-07T20:51:58.521654,SYN,BUY,6.708570530946188,134.86228409893667
2026-01-07T20:51:58.522666,SYN,SELL,6.708570530946188,128.55291411181057
2026-01-07T20:51:58.526309,SYN,BUY,6.717702116325236,134.19653737030694
2026-01-07T20:51:58.526876,SYN,SELL,6.717702116325236,140.24520603168864
2026-01-07T20:51:58.530532,SYN,BUY,6.8174705540523295,132.66954463895047
2026-01-07T20:51:58.531117,SYN,SELL,6.8174705540523295,138.53830259616646
2026-01-07T20:51:58.534798,SYN,BUY,6.7038320382108685,135.35573825298104
2026-01-07T20:51:58.535220,SYN,SELL,6.7038320382108685,129.23765339175034
2026-01-07T20:51:58.538929,SYN,BUY,6.6742564690227715,135.4846829370384
2026-01-07T20:51:58.539306,SYN,SELL,6.6742564690227715,129.50187267602885
2026-01-07T20:51:58.542891,SYN,BUY,6.694488881896395,134.6179528608673
2026-01-07T20:51:58.543281,SYN,SELL,6.694488881896395,128.82986742432996
2026-01-07T20:51:58.547034,SYN,BUY,6.65417856469315,134.98677900794772
2026-01-07T20:51:58.547403,SYN,SELL,6.65417856469315,129.31400200291566
2026-01-07T20:51:58.551066,SYN,BUY,6.636189594011271,134.91614305915238
2026-01-07T20:51:58.551445,SYN,SELL,6.636189594011271,129.42024250227627
2026-01-07T20:51:58.555102,SYN,BUY,6.6260932868135995,134.69896908396439
2026-01-07T20:51:58.555445,SYN,SELL,6.6260932868135995,129.45585211234823
2026-01-07T20:51:58.559189,SYN,BUY,6.562023124972463,135.60706467883028
2026-01-07T20:51:58.559520,SYN,SELL,6.562023124972463,129.8475789981104
2026-01-07T20:51:58.563274,SYN,BUY,6.487602171892786,136.71566288794855
2026-01-07T20:51:58.563567,SYN,SELL,6.487602171892786,129.8475789981104
2026-01-07T20:51:58.567488,SYN,BUY,6.493235102849596,136.07241412509745
2026-01-07T20:51:58.567806,SYN,SELL,6.493235102849596,129.8475789981104
2026-01-07T20:51:58.571485,SYN,BUY,6.5040300196681615,135.37052779255464
2026-01-07T20:51:58.571743,SYN,SELL,6.5040300196681615,129.8475789981104
2026-01-07T20:51:58.575571,SYN,BUY,6.497623694493918,135.07941117509358
2026-01-07T20:51:58.575848,SYN,SELL,6.497623694493918,129.8475789981104
2026-01-07T20:51:58.579720,SYN,BUY,6.626839612187766,132.05103726675898
2026-01-07T20:51:58.580057,SYN,SELL,6.626839612187766,137.47956481992549
2026-01-07T20:51:58.583663,SYN,BUY,6.7449156553313125,130.1294423749126
2026-01-07T20:51:58.583947,SYN,SELL,6.7449156553313125,135.55875983234952
2026-01-07T20:51:58.587665,SYN,BUY,6.670328112106806,131.98622590252924
2026-01-07T20:51:58.588055,SYN,SELL,6.670328112106806,137.28434518370696
2026-01-07T20:51:58.591966,SYN,BUY,6.5777510167005895,134.23654844043625
